OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,GlobalID,NewPos,NewNeg,NewTested,NewPercPos,MedianAge_2,SHAPE_Length,SHAPE_Area
45,45,28,055,HIGHLANDS,Highlands,FL,6585,159,280,558,806,697,800,972,996,846,461,10,0 to 119,54,3791,2754,40,6510,75,0,399,4222,47,2298,91,2528,4043,0,14,6496,2319,196,13,0,1370,1140,5,2515,38,116,312,384,322,361,372,273,230,120,0,0 to 99,48,1515,353,401,246,702,1476,337,495,6,263,4,0,110,2528,1148,1375,2515,13,0,20991,62,23591,21053,2528,110,2695,2581,{0861B99E-575F-41B4-992B-839B0B3F4F63},15,181,196,0.076530612244898,48,2.84124660964211,0.2614661435844947
46,46,36,071,LEE,Lee,FL,47409,705,1427,5503,6642,6410,6868,7217,6529,4113,1917,78,0 to 119,49,26355,20783,271,46205,1203,1,2539,35899,613,15047,398,22619,24744,2,44,46160,21188,1090,332,9,11723,10385,170,22278,393,841,3771,3936,3476,3474,2926,1944,1143,698,17,0 to 103,41,10399,2084,1240,8555,4896,8462,8920,2694,28,1526,21,10,506,22619,10566,11880,22277,341,1,135436,908,159080,136344,22619,506,7989,6392,{D113537A-BA7A-4D3B-936C-EA742824206C},144,2027,2171,0.0663288807001382,41,5.538754123500179,0.1913752850054424
47,47,11,021,COLLIER,Collier,FL,28506,691,1329,3512,3719,3862,4054,4054,3682,2624,966,13,0 to 105,48,15086,13341,79,28070,436,0,2480,18037,356,10899,433,14025,14422,3,56,28011,13402,463,143,17,7048,6765,52,13865,342,698,2355,2230,2255,2227,1794,1078,684,359,3,0 to 104,41,7257,823,1554,4231,5271,4426,4168,1565,25,977,16,7,253,14025,6850,7123,13865,160,0,75292,279,89710,75571,14025,253,8545,7553,{B407DCD0-FA26-4BA4-BFDB-B31C63C940BA},99,1486,1585,0.0624605678233438,41,5.510854340882748,0.4690246460042334
48,48,13,025,DADE,Dade,FL,321109,4908,10114,35577,54699,51876,57408,49303,30457,16920,9032,815,0 to 225,45,166585,152588,1936,318785,2323,1,18699,248408,2785,50972,1621,181634,138795,89,591,318114,178364,1904,1345,20,91842,87504,922,180268,2952,7144,24642,33223,29971,32254,25120,13983,7856,4198,290,0 to 108,42,76255,15750,24565,63698,88485,26236,65547,15901,103,8090,46,21,3605,181633,88229,92413,180267,1365,1,845544,970,1030123,846514,181633,3605,33268,32534,{AEA3AE00-E34E-48C0-8B01-466A26B4B1E0},605,23828,24433,0.0247615929275979,42,5.083999884705762,0.45963940749256754
49,49,44,087,MONROE,Monroe,FL,6838,158,245,647,1039,1017,1173,1214,840,376,127,2,0 to 101,47,3491,3311,36,6725,113,0,1713,2681,83,2737,213,2178,4602,0,58,6669,2094,41,38,5,1033,1099,3,2135,53,85,272,429,382,392,267,182,83,33,0,0 to 100,41,1614,174,94,253,802,1034,299,335,7,142,4,0,25,2178,1123,1052,2135,43,0,18367,67,20623,18434,2178,25,3746,3472,{629DEEAE-BCFA-4AD2-8DE1-1D764EDD7AC6},28,515,543,0.0515653775322284,41,13.262804083678807,0.23593160854831502
50,50,57,113,SANTA ROSA,Santa Rosa,FL,13499,375,751,1683,1924,2027,2105,2040,1504,756,321,13,0 to 119,44,6896,6564,39,13377,122,0,920,7391,99,4908,314,5849,7600,0,50,13328,5683,101,65,0,2623,3154,7,5784,89,270,1012,963,956,956,813,443,232,113,2,0 to 105,40,3927,592,358,907,256,4485,1043,300,1,356,2,2,86,5849,3175,2667,5784,65,0,34900,58,40847,34958,5849,86,5227,4685,{EDF59BBC-47AF-4B2F-BD97-6DAB59DD7B4C},40,812,852,0.0469483568075117,40,3.5520292477349953,0.24455885949485284
51,51,66,131,WALTON,Walton,FL,4303,89,171,630,568,618,664,689,465,250,154,5,0 to 101,46,2259,1999,45,3957,346,0,271,3086,15,2365,364,2347,1955,0,1,3956,2062,31,251,3,1043,1040,10,2093,28,90,474,345,367,374,344,195,104,25,1,0 to 101,41,1488,124,89,392,323,1412,358,322,28,116,5,3,29,2347,1158,1177,2093,254,0,12902,95,15379,12997,2347,29,1261,1206,{31CA379B-FB64-4C77-9456-056BCF505A65},23,221,244,0.0942622950819672,41,3.6013887783029053,0.25487062208733263
52,52,32,063,JACKSON,Jackson,FL,6034,98,202,644,1064,1036,1017,867,540,353,211,2,0 to 105,44,2504,3462,68,5984,50,0,127,3316,19,2882,48,3097,2905,0,32,5952,2944,117,33,3,1098,1956,7,3061,35,96,364,590,572,527,411,243,163,96,0,0 to 100,43,1426,599,147,889,113,1575,1373,230,3,175,1,0,83,3097,1976,1114,3061,36,0,14821,14,17945,14835,3097,83,2105,1912,{BAF89079-8026-4E6B-B424-2DD9BC8AF99D},11,219,230,0.0478260869565217,43,2.2164651060825427,0.2310932808082651
53,53,67,133,WASHINGTON,Washington,FL,2228,50,102,210,345,339,368,376,218,153,67,0,0 to 119,46,1085,1126,17,2214,14,0,63,1160,9,1353,20,1209,1004,0,15,2199,1087,111,9,2,462,736,0,1198,15,50,124,240,212,208,174,96,70,20,0,0 to 99,42,734,275,49,140,34,787,377,83,3,73,2,0,24,1209,740,469,1198,11,0,6120,4,7357,6124,1209,24,1136,1079,{ED919630-6DB9-4E1B-B6B4-EAFA4D161468},7,114,121,0.0578512396694215,42,2.379530617907179,0.14998158443964985
54,54,45,089,NASSAU,Nassau,FL,6158,108,267,745,743,771,922,1019,857,507,216,3,0 to 103,49,3370,2720,68,5884,274,0,432,3444,28,1748,290,2419,3688,0,51,5834,2152,93,171,3,1165,1079,1,2245,30,101,402,342,341,408,344,234,143,74,0,0 to 103,44,1805,223,102,115,99,2006,140,291,10,158,3,1,50,2419,1150,1268,2245,174,0,21417,100,23952,21517,2419,50,2850,2844,{4D22D524-13F7-4497-919B-BC6894006209},18,266,284,0.0633802816901409,44,3.7594213077324343,0.1544196859093086
55,55,22,043,GLADES,Glades,FL,833,14,58,96,169,180,120,88,53,47,7,1,0 to 90,39,320,512,1,833,0,0,83,387,3,567,6,593,240,0,0,833,586,7,0,0,182,411,0,593,8,24,64,142,145,92,68,24,23,3,0,0 to 89,38,422,114,34,23,225,340,28,69,0,51,0,0,6,593,411,182,593,0,0,1063,0,1657,1063,593,6,560,500,{DB14356A-7E77-445A-A524-193DAC2519E8},0,32,32,0,38,2.276843366242558,0.23195700955234813
56,56,8,015,CHARLOTTE,Charlotte,FL,8492,87,143,592,769,860,1206,1592,1542,1028,667,6,0 to 119,58,4852,3588,52,8465,27,0,1303,5317,62,3233,94,3487,4997,1,7,8457,3168,308,10,1,1862,1602,12,3476,26,90,363,356,365,498,616,547,373,253,0,0 to 101,55,2679,227,311,259,280,2799,397,465,1,433,1,0,157,3487,1604,1870,3476,11,0,35778,17,39320,35795,3487,157,521,502,{2C59A1CC-D054-4DF6-BEF0-43EEC4A23784},24,1651,1675,0.0143283582089552,55,3.8321805931522803,0.16585624394389412
57,57,58,115,SARASOTA,Sarasota,FL,22881,259,687,2357,2580,2505,3061,3743,3774,2560,1317,38,0 to 119,54,12651,10062,168,22569,312,0,1939,16557,190,6818,200,9340,13515,1,25,22544,9124,121,88,7,4913,4265,67,9245,91,358,1442,1423,1284,1380,1252,979,663,463,5,0 to 104,45,5251,701,1034,2259,1287,5112,2846,762,22,752,19,3,330,9340,4315,4958,9245,95,0,97731,218,107360,97949,9340,330,4384,4279,{63CF7F11-0E2E-4C45-8079-812F07405F88},64,2146,2210,0.0289592760180995,45,2.5144239533088304,0.13745510082611065
58,58,14,027,DESOTO,Desoto,FL,4019,107,293,451,607,609,652,641,374,200,81,4,0 to 102,43,1684,2229,106,4006,13,0,265,2308,48,1651,36,1651,2361,1,6,3999,1515,133,3,0,682,961,5,1648,44,138,236,314,301,246,201,105,49,17,0,0 to 97,37,1017,174,128,329,745,522,381,253,1,130,1,1,29,1651,962,684,1648,3,0,10156,10,11824,10166,1651,29,1828,1694,{0D73423D-03C5-4BA5-9BFD-C106F87EB222},9,129,138,0.0652173913043478,37,1.6241290510468296,0.15072312416893652
59,59,18,035,FLAGLER,Flagler,FL,6345,113,229,531,668,765,883,1142,1079,666,265,4,0 to 119,54,3640,2662,43,6301,44,0,570,4009,37,1924,98,2070,4265,0,10,6291,1903,152,15,0,1119,932,4,2055,31,114,262,264,256,299,334,284,178,47,1,0 to 96,49,1225,300,358,172,277,1569,209,247,6,167,4,1,37,2070,939,1127,2055,15,0,20898,29,23015,20927,2070,37,2619,2584,{0E4D3C2D-FB56-4A06-8B04-3AD9BFF072BC},19,242,261,0.0727969348659004,49,2.0945907771160415,0.1204163459784971
60,60,26,051,HENDRY,Hendry,FL,4342,162,313,645,746,691,615,538,316,185,124,7,0 to 104,39,2130,2206,6,4338,4,0,517,1797,32,2028,50,2188,2152,1,1,4336,2131,55,2,0,1014,1172,0,2186,66,154,351,418,385,325,238,140,73,38,0,0 to 100,38,1726,251,100,109,1453,645,88,365,0,209,0,0,43,2188,1173,1015,2186,2,0,8756,2,10963,8758,2188,43,3275,2849,{71664F0E-3199-410F-AD8C-5269FFA55669},10,167,177,0.0564971751412429,37,2.7519579981889994,0.27906345332229426
61,61,31,061,INDIAN RIVER,Indian River,FL,10173,189,465,1079,1092,1082,1293,1534,1545,1069,821,4,0 to 119,54,5953,4180,40,10084,89,0,663,5951,77,4447,171,3674,6448,0,51,10035,3624,18,30,2,1969,1657,16,3642,63,184,569,530,481,510,483,390,264,200,0,0 to 105,45,2065,417,366,794,732,1970,940,577,8,323,4,0,126,3674,1677,1981,3642,32,0,37657,62,41418,37719,3674,126,4102,3631,{193731CA-A50A-4707-8EB3-D6585D669C9C},23,495,518,0.0444015444015444,44,2.2377240468982293,0.12074147873533697
62,62,6,011,BROWARD,Broward,FL,186293,4852,9121,19911,29695,29307,30778,29413,18313,9529,5143,231,0 to 119,45,100181,85079,1033,184341,1952,0,14759,111238,2336,79266,2390,83166,102927,31,169,184146,76181,6253,685,46,42819,39486,129,82434,1770,4622,12286,15932,14270,13456,11010,5568,2735,1481,35,0 to 107,39,35676,21228,11975,13555,31560,37912,12962,10834,110,6100,82,29,1520,83165,39949,43084,82434,731,0,556497,1235,641776,557732,83165,1520,46847,46479,{4AC0D3A0-87B8-4126-9CF4-96DC2D84D1C4},470,15724,16194,0.029023094973447,39,2.791976328336403,0.2836631565167555
63,63,17,033,ESCAMBIA,Escambia,FL,29414,612,938,3494,4588,3843,3932,4782,3797,2175,1165,88,0 to 119,48,16546,12732,136,25574,3840,0,1909,22433,183,6391,457,13282,16124,1,7,25566,11846,123,1313,0,6114,5756,99,11969,181,490,2257,2506,1997,1734,1750,1212,754,389,12,0 to 105,39,4861,2577,1456,3075,415,8016,3538,1377,24,883,18,21,269,13282,6335,6848,11969,1313,0,87298,2617,103256,89915,13282,269,1460,1381,{3780C858-9510-4A33-A345-0ACD39C89BB6},77,1097,1174,0.065587734241908,39,4.369183086156838,0.1664098676562923
64,64,47,093,OKEECHOBEE,Okeechobee,FL,3422,102,224,503,471,470,444,502,303,238,157,8,0 to 119,43,1799,1607,16,3409,13,0,555,1441,2,1565,34,1711,1706,1,4,3404,1567,139,4,1,799,906,1,1706,42,124,271,259,284,242,252,113,87,37,0,0 to 100,40,1201,218,195,92,638,961,107,249,1,191,2,0,38,1711,908,802,1706,5,0,10374,8,12107,10382,1711,38,1965,1884,{DD469486-5BA8-475C-9DDC-A21CC360CAEC},12,168,180,0.0666666666666667,40,2.5876112567454856,0.2105452122322697
65,65,19,037,FRANKLIN,Franklin,FL,1586,38,139,183,233,224,207,255,187,101,19,0,0 to 95,44,714,870,2,1579,7,0,60,556,0,899,32,747,832,0,7,1572,706,37,4,0,226,517,0,743,8,40,86,169,138,117,114,46,26,3,0,0 to 87,39,472,229,21,21,66,599,78,23,0,10,0,0,4,747,518,229,743,4,0,4699,3,5461,4702,747,4,644,643,{9F12DFF3-9143-493B-867B-127F2B6BFF20},5,62,67,0.0746268656716418,39,4.4393517054799485,0.13501380862042475
66,66,1,001,ALACHUA,Alachua,FL,24791,392,616,5977,4245,3149,3015,3198,2351,1113,667,68,0 to 119,38,14009,10645,137,24450,341,0,3070,17680,61,7670,271,9989,14752,4,46,24400,9635,258,84,12,5390,4488,15,9893,145,353,4375,1586,957,887,756,547,247,132,4,0 to 103,25,5064,2201,1078,1550,1292,6801,1800,1032,22,490,26,3,74,9989,4547,5426,9893,96,0,99867,250,110139,100117,9989,74,1445,1422,{9EDDB8FB-00DD-45F1-A09D-8E689049E28A},91,1663,1754,0.0518814139110604,25,2.6253323923130383,0.23399691333318842
67,67,55,109,ST. JOHNS,St. Johns,FL,18227,307,1143,2623,1967,2597,2895,2791,2221,1135,530,18,0 to 119,46,9820,8251,156,18088,139,0,1460,10721,208,6026,536,6236,11964,11,16,18062,5722,395,114,5,3180,2906,31,6117,67,260,1383,810,946,967,862,518,277,146,0,0 to 101,41,4460,455,438,764,477,4696,944,482,5,320,5,0,80,6236,2960,3238,6117,119,0,59700,487,66473,60187,6236,80,8248,8209,{8C0A9F2C-C490-4BBC-9E26-85B6F4AEFEB1},43,1100,1143,0.0376202974628171,41,3.2463364568121142,0.15487996912821236
69,68,999,999,Unknown,Unknown,FL,2984,22,97,465,461,410,429,385,229,230,240,16,0 to 119,45,1736,1199,49,320,2664,0,17,2850,0,63,73,1855,1126,0,3,319,195,1,1649,10,88,98,10,196,20,94,407,341,266,273,236,121,63,20,14,0 to 82,32,43,31,52,70,55,70,71,0,9,0,6,5,0,1855,861,952,196,1659,0,16287,1006,19197,17293,1855,0,727,725,{D1373507-E2BB-431D-A2F9-63F6067C627A},0,608,608,0,32,0,0
70,69,998,998,A State,State,FL,1673718,31474,64546,198407,256615,242955,259032,257749,191581,110258,54796,6305,0 to 225,46,900769,761003,11946,1651768,21942,8,139728,1142901,0,497361,18016,776254,892565,377,4522,1646924,738342,27963,9661,285,394287,368265,3753,766305,13077,33810,126593,141490,123262,121424,100705,60376,34735,19730,1049,0 to 110,40,360580,116616,105307,183802,224004,332935,209366,79751,859,48127,557,203,16417,776251,373212,399114,766297,9946,8,5149066,12744,5945372,5161810,776251,16417,328017,315143,{E2D719EF-85BC-44E7-84ED-AF74AD1EC87D},4433,116625,121058,3.20149990732979,40,0,0
