OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,MedianAge,SHAPE_Length,SHAPE_Area
55,55,22,043,GLADES,Glades,FL,568,9,22,60,119,139,83,63,37,29,6,1,0 to 90,39,204,363,1,568,0,0,57,335,3,380,0,389,179,0,0,568,387,2,0,0,102,287,0,389,6,9,42,95,114,64,43,10,4,2,0,0 to 89,38,282,63,18,26,163,195,31,39,0,25,0,0,3,389,287,102,389,0,0,688,0,1079,688,389,3,214,155,38,2.276843366242558,0.23195700955234813
56,56,8,015,CHARLOTTE,Charlotte,FL,6868,74,80,418,638,691,966,1310,1258,837,587,9,0 to 119,59,3908,2883,77,6846,22,0,486,5524,62,1320,34,1889,4973,1,5,6840,1676,207,5,1,951,907,25,1883,18,35,198,228,200,260,345,275,181,147,2,0 to 101,55,1312,109,89,373,142,1296,445,199,1,217,1,0,85,1889,908,955,1883,6,0,20588,16,22508,20604,1889,85,246,227,55,3.8321805931522803,0.16585624394389412
57,57,58,115,SARASOTA,Sarasota,FL,18044,216,352,1478,2064,1927,2357,3072,3199,2243,1085,51,0 to 119,57,9968,7834,242,17774,270,0,758,16054,190,2418,114,5443,12574,1,26,17750,5317,75,45,6,2811,2463,118,5392,66,173,863,974,782,774,692,504,370,235,10,0 to 104,42,2163,312,405,2512,471,1874,3047,366,18,342,12,2,119,5443,2492,2833,5392,51,0,61599,220,67305,61819,5443,119,998,893,42,2.5144239533088304,0.13745510082611065
58,58,14,027,DESOTO,Desoto,FL,3441,96,203,352,523,530,584,580,327,169,73,4,0 to 102,45,1419,1904,118,3429,12,0,165,2240,48,1232,20,1251,2183,2,5,3422,1119,130,2,0,516,730,3,1249,40,114,172,249,236,188,146,74,21,11,0,0 to 97,36,769,125,72,283,639,302,308,180,1,93,1,0,14,1251,731,517,1249,2,0,7803,13,9075,7816,1251,14,1294,1159,36,1.6241290510468296,0.15072312416893652
59,59,18,035,FLAGLER,Flagler,FL,4726,69,85,318,495,562,672,887,871,528,232,7,0 to 119,56,2740,1933,53,4686,40,0,276,3816,37,701,63,867,3854,0,5,4681,745,112,10,0,469,383,5,857,14,34,121,128,101,132,140,121,57,18,1,0 to 94,48,501,133,146,77,123,634,100,129,4,75,2,1,10,867,389,473,857,10,0,12491,30,13408,12521,867,10,1055,1020,48,2.0945907771160415,0.1204163459784971
60,60,26,051,HENDRY,Hendry,FL,3560,131,196,521,648,570,512,447,253,162,113,7,0 to 104,39,1751,1794,15,3558,2,0,376,1768,32,1522,20,1618,1940,0,2,3556,1570,48,0,0,712,901,5,1618,54,100,267,336,287,246,163,88,49,28,0,0 to 101,36,1283,177,53,105,1098,428,92,254,0,141,0,0,35,1618,901,712,1618,0,0,6199,2,7832,6201,1618,35,2192,1765,36,2.7519579981889994,0.27906345332229426
61,61,31,061,INDIAN RIVER,Indian River,FL,7824,110,207,732,851,837,991,1192,1256,923,710,15,0 to 119,56,4659,3107,58,7753,71,0,331,5874,77,1940,92,2167,5606,1,50,7704,2136,18,11,2,1147,972,35,2154,37,112,357,348,308,298,242,176,157,132,0,0 to 99,41,893,203,231,827,377,777,1000,256,6,148,3,0,41,2167,980,1152,2154,13,0,22243,57,24477,22300,2167,41,2106,1621,41,2.2377240468982293,0.12074147873533697
62,62,6,011,BROWARD,Broward,FL,145448,3319,5221,14056,23335,23131,24583,24135,15454,7972,4021,221,0 to 119,46,78197,65737,1514,143705,1743,0,7051,112555,2336,31488,1220,54312,90950,27,159,143522,51359,2459,459,35,27867,25711,240,53818,1153,2719,7953,10683,9507,8891,7136,3568,1781,894,27,0 to 102,39,18771,13920,4925,16202,17769,20373,15676,6224,86,3233,66,25,676,54312,26024,28035,53818,494,0,332299,1297,388452,333596,54312,676,21992,21623,39,2.791976328336403,0.2836631565167555
63,63,17,033,ESCAMBIA,Escambia,FL,23988,534,707,2703,3588,2932,3187,4054,3275,1868,1046,94,0 to 119,50,14034,9776,178,20608,3380,0,1036,20866,183,2851,182,7598,16370,1,19,20588,6687,87,824,0,3669,2974,131,6774,93,278,1456,1480,1068,943,968,636,432,238,6,0 to 105,38,2662,1766,417,1929,225,4324,2225,724,5,411,6,6,92,7598,3326,4141,6774,824,0,53104,2516,63249,55620,7598,92,1154,1074,38,4.369183086156838,0.1664098676562923
64,64,47,093,OKEECHOBEE,Okeechobee,FL,2430,58,124,369,333,317,301,352,223,196,146,11,0 to 119,45,1341,1071,18,2418,12,0,251,1503,2,758,16,878,1551,0,1,2417,815,59,4,0,419,453,2,874,29,76,164,145,156,108,117,39,31,13,0,0 to 94,36,586,91,109,88,415,351,108,113,0,80,2,0,2,878,454,422,874,4,0,5141,8,6040,5149,878,2,953,872,36,2.5876112567454856,0.2105452122322697
65,65,19,037,FRANKLIN,Franklin,FL,649,6,14,48,58,55,83,146,141,80,18,0,0 to 95,59,374,273,2,644,5,0,21,495,0,109,18,105,542,0,2,642,97,6,2,0,60,43,0,103,1,4,11,17,11,14,26,12,7,2,0,0 to 85,50,63,31,2,7,5,91,7,8,0,4,0,0,1,105,43,62,103,2,0,2368,3,2480,2371,105,1,133,132,50,4.4393517054799485,0.13501380862042475
66,66,1,001,ALACHUA,Alachua,FL,18143,259,325,2474,3479,2585,2524,2813,2038,972,606,68,0 to 119,44,10385,7618,140,17845,298,0,823,16404,61,1707,107,3448,14685,6,4,17835,3267,131,38,12,1833,1559,6,3398,51,123,975,798,415,399,340,216,85,43,3,0 to 103,31,1147,952,433,866,454,1961,983,271,11,141,11,1,20,3448,1587,1854,3398,50,0,61563,253,65287,61816,3448,20,222,200,31,2.6253323923130383,0.23399691333318842
67,67,55,109,ST. JOHNS,St. Johns,FL,13255,184,398,1490,1496,1924,2208,2241,1861,983,451,19,0 to 119,50,7176,5913,166,13201,54,0,708,10467,208,2415,268,3168,10040,10,37,13155,2830,303,31,4,1565,1547,21,3133,35,104,738,452,445,513,463,232,124,60,2,0 to 100,40,2064,228,175,666,227,2105,801,257,5,161,5,0,24,3168,1563,1583,3133,35,0,33497,18,36717,33515,3168,24,2506,2466,40,3.2463364568121142,0.15487996912821236
69,68,999,999,Unknown,Unknown,FL,1829,10,19,156,260,256,263,230,154,218,256,7,0 to 120,52,1148,649,32,310,1519,0,4,1720,0,29,16,559,1266,1,3,307,147,0,407,5,64,71,12,147,10,17,96,130,99,94,65,24,13,6,5,0 to 82,34,33,23,12,79,52,20,75,0,4,0,2,1,0,559,272,263,147,412,0,3717,1101,5414,4818,559,0,2992,2990,34,0,0
70,69,998,998,A State,State,FL,1308181,22179,36260,131317,200386,189135,204280,210351,161856,93952,45972,12493,-6 to 225,48,709216,586375,12590,1290622,17551,8,66634,1078192,0,221401,9632,461379,843123,375,3304,1286985,441198,14907,5075,199,233461,219125,3519,456105,7680,17420,71122,90672,76040,73504,58986,34157,19649,11310,839,0 to 120,40,173238,67410,47081,168376,116545,150050,189510,44398,555,26017,369,123,6586,461379,221772,235939,456097,5274,8,3105424,12314,3584193,3117738,461379,6586,135860,122904,40,0,0
